Concept,UW-58 Colors,True Rating,Top50_Ball,Top50_Sector,Top50_Sector+Category,Photo50_Ball,Photo50_Sector,Photo50_Sector+Category,Cartoon50_Ball,Cartoon50_Sector,Cartoon50_Sector+Category,Lin et al
mango,1,0.111435185,0.167353223,0.155926866,0.14720447,0.165105865,0.156929052,0.147629053,0.192338856,0.16294294,0.162955021,0.002680126
mango,2,0.076203704,0.170337713,0.147963319,0.142477205,0.174398865,0.148543831,0.142379116,0.182719027,0.153234957,0.156654552,0.001974774
mango,3,0.107685185,0.171008471,0.15195593,0.14496092,0.171330344,0.152040958,0.144551316,0.188827101,0.159334287,0.160657336,0.002475133
mango,4,0.108287037,0.132717942,0.155177357,0.146643321,0.131282578,0.154659867,0.145955658,0.154562767,0.160099524,0.160923631,0.002145103
mango,5,0.102314815,0.16978115,0.151047426,0.143555081,0.172857791,0.152694425,0.144335016,0.176265415,0.153262498,0.144990429,0.000743774
mango,6,0.115277778,0.171804896,0.155554379,0.146250051,0.173563648,0.156741926,0.146858217,0.178838831,0.159313443,0.149044156,0.000707107
mango,7,0.108888889,0.166203335,0.153783433,0.144983625,0.163652265,0.154133552,0.145075956,0.188630331,0.160331677,0.149375217,0.000208643
mango,8,0.111435185,0.170049795,0.158549553,0.147886214,0.172424591,0.160544892,0.149086613,0.172381311,0.153015234,0.144692402,0.000825981
mango,9,0.16,0.170594007,0.169695798,0.154533169,0.172849536,0.170852848,0.155471627,0.172691516,0.161090333,0.149481716,0.000726165
mango,10,0.148611111,0.170037222,0.197082581,0.17365132,0.172409078,0.1891537,0.169426508,0.171640141,0.215026509,0.186896303,0.001356651
mango,11,0.103564815,0.17013362,0.164367175,0.15179341,0.172414766,0.164890966,0.152045697,0.173755127,0.161717706,0.161983265,0.00364522
mango,12,0.095555556,0.170039453,0.158316274,0.148233629,0.172416587,0.16029195,0.149303529,0.171350767,0.153227515,0.156628483,0.00342438
mango,13,0.080277778,0.170038121,0.169480356,0.154921047,0.172412493,0.170347612,0.155496281,0.17232666,0.163114067,0.162528894,0.001576868
mango,14,0.068240741,0.170031333,0.15760402,0.14724759,0.172407255,0.156872968,0.14662288,0.171823929,0.150260775,0.142913877,0.000919355
mango,15,0.144768519,0.170031333,0.193988922,0.16884708,0.172407581,0.192741492,0.168685205,0.171056788,0.182127376,0.162140979,0.000887464
mango,16,0.124814815,0.170031333,0.145029486,0.142630657,0.172407255,0.1440066,0.141750923,0.171749783,0.151248528,0.146643212,0.000342308
mango,17,0.092777778,0.170031333,0.195066832,0.169602474,0.172407255,0.188002113,0.165821411,0.171042688,0.215419693,0.195586804,0.004113702
mango,18,0.082361111,0.170031333,0.144574304,0.139995856,0.172407255,0.143535324,0.138788433,0.171851154,0.148427235,0.153380849,0.00402703
mango,19,0.093564815,0.170031333,0.145019447,0.140218528,0.172407255,0.143997497,0.139040631,0.171438685,0.151427779,0.155067727,0.001470448
mango,20,0.093194444,0.170031333,0.141860228,0.138283648,0.172407255,0.141828726,0.137726585,0.171825317,0.146734143,0.152326925,0.00089957
mango,21,0.114398148,0.176897108,0.149903282,0.164319954,0.1751998,0.150814211,0.166682655,0.199895605,0.156389217,0.178599409,0.000371461
mango,22,0.110092593,0.135588545,0.148272252,0.142314076,0.132385361,0.148652551,0.142250928,0.161979227,0.157580378,0.159070853,0.001081007
mango,23,0.050601852,0.174725629,0.144524837,0.141650022,0.180404393,0.145598458,0.143281723,0.185007601,0.152864444,0.150655284,0.001497267
mango,24,0.066296296,0.184558571,0.146342217,0.142289349,0.189732253,0.147741965,0.14471405,0.195274558,0.157079477,0.157081742,0.002326881
mango,25,0.076805556,0.184837936,0.148453786,0.143597356,0.18217181,0.149263236,0.145560085,0.208975072,0.163280092,0.161530397,0.004066363
mango,26,0.143333333,0.145957732,0.160433298,0.147913854,0.14196039,0.159281365,0.149720126,0.168020838,0.219718267,0.193625388,0.004085361
mango,27,0.100138889,0.136741094,0.158752292,0.153670332,0.134250112,0.157142228,0.156116737,0.157898445,0.215902682,0.23284983,4.49E-06
mango,28,0.112175926,0.189015526,0.163057957,0.168378718,0.19736085,0.165666348,0.176856258,0.192310814,0.158810436,0.157022523,0.000623493
mango,29,0.222592593,0.195774116,0.169765648,0.159993548,0.197222363,0.170875796,0.160490134,0.198179492,0.16080917,0.15302151,0.00034681
mango,30,0.207361111,0.150919906,0.163950136,0.155532725,0.146505199,0.162620617,0.154580329,0.160445952,0.157436411,0.150772469,0.001455685
mango,31,0.185972222,0.193111041,0.194535669,0.176438523,0.191891315,0.193671939,0.17522926,0.178401201,0.1661875,0.156661714,0.00270422
mango,32,0.151898148,0.177356164,0.218013989,0.19000728,0.176623229,0.213160959,0.18671772,0.174419117,0.190411003,0.170841712,0.002333609
mango,33,0.177824074,0.183461364,0.167340873,0.175830914,0.187432168,0.169794145,0.179299054,0.193814252,0.175842505,0.192292488,0.019416558
mango,34,0.254305556,0.195229058,0.187612848,0.189375369,0.196260096,0.190079377,0.192785185,0.21104609,0.202858214,0.210351217,0.035310584
mango,35,0.166157407,0.195210846,0.190615343,0.189059368,0.190673804,0.191458541,0.191962079,0.237201288,0.259759568,0.243267518,0.019347468
mango,36,0.153888889,0.173847919,0.177452437,0.181545031,0.174981008,0.176657632,0.183265465,0.186200193,0.1845358,0.198019243,0.015803042
mango,37,0.157037037,0.206540581,0.214217008,0.200107402,0.218202594,0.228852618,0.217707876,0.210050707,0.182462108,0.173260209,0.035818666
mango,38,0.276851852,0.24095248,0.269509511,0.23361333,0.246237781,0.284164988,0.252265115,0.235577775,0.239207653,0.208425134,0.022609317
mango,39,0.338009259,0.20326783,0.271838127,0.345552379,0.199799275,0.281793385,0.352037941,0.218617499,0.298608855,0.381692583,0.006104999
mango,40,0.274537037,0.224534064,0.253765543,0.224654418,0.239896158,0.269124319,0.24255842,0.198539135,0.184808986,0.173904918,0.04086174
mango,41,0.542824074,0.273099223,0.32746962,0.275635112,0.281406487,0.341256867,0.291749503,0.222349484,0.237756933,0.207608,0.030174153
mango,42,0.428472222,0.241033173,0.310077826,0.35759292,0.237257791,0.318055449,0.361235975,0.242881873,0.232965285,0.262763317,0.003440286
mango,43,0.418703704,0.250582315,0.273743524,0.256371686,0.252806934,0.273409014,0.252316868,0.199621216,0.220517292,0.199411578,0.016807304
mango,44,0.174351852,0.210121235,0.257328244,0.242501442,0.204041113,0.2489525,0.234316037,0.18556806,0.240066313,0.210371467,0.014214618
mango,45,0.277268519,0.213353681,0.309201884,0.272109307,0.215958909,0.311869346,0.274576139,0.228496584,0.339944993,0.296048099,0.046790077
mango,46,0.274259259,0.247461065,0.309463093,0.271521289,0.248700458,0.310251769,0.273080201,0.309590099,0.35164164,0.302894474,0.03463935
mango,47,0.226666667,0.177732592,0.221672709,0.208943887,0.179101492,0.22131011,0.211354826,0.196475392,0.220702584,0.219907248,0.04414167
mango,48,0.221435185,0.182383099,0.220992001,0.208773998,0.184144595,0.220721667,0.211096647,0.199607382,0.227063918,0.223998654,0.036479713
mango,49,0.38037037,0.330220806,0.448481151,0.454419857,0.341270108,0.44841534,0.457244356,0.298589119,0.40818011,0.45219619,0.019112737
mango,50,0.535231481,0.402727306,0.444303894,0.450650721,0.396400426,0.439397444,0.45058998,0.419498183,0.419353321,0.458648141,0.013946563
mango,51,0.751805556,0.379697852,0.480950753,0.452791937,0.380391138,0.474799273,0.453307448,0.316190227,0.398130924,0.363182103,0.037958278
mango,52,0.618101852,0.415648405,0.469413668,0.445504441,0.410940594,0.457742079,0.442326491,0.401155157,0.406186086,0.368520947,0.049798812
mango,53,0.670231481,0.301065191,0.397409721,0.412308387,0.297191107,0.394844655,0.408949658,0.248396609,0.323683289,0.321675883,0.093168973
mango,54,0.315833333,0.220704443,0.257680133,0.248040601,0.213742911,0.253661085,0.240187737,0.198827521,0.218211544,0.197262146,0.019987285
mango,55,0.262083333,0.276273582,0.365875243,0.29995805,0.274766395,0.357608365,0.298914869,0.346865582,0.386331006,0.321821131,0.031465066
mango,56,0.197175926,0.17977877,0.210977868,0.208362849,0.18160411,0.212824293,0.209599422,0.194290455,0.259670997,0.246263674,0.038477333
mango,57,0.599814815,0.382765087,0.427592348,0.439258182,0.374110712,0.418420432,0.436160423,0.416036619,0.4060243,0.450490807,0.108071603
mango,58,0.854212963,0.388920335,0.444492066,0.429689404,0.377031593,0.43203177,0.425577906,0.411340321,0.400332125,0.364206849,0.110007353
watermelon,1,0.092314815,0.168277454,0.168811538,0.158172131,0.164006322,0.168037526,0.157906258,0.177136567,0.153273314,0.144789587,0.001889028
watermelon,2,0.067962963,0.184190484,0.163215176,0.155711018,0.182675881,0.162227221,0.15480682,0.194140269,0.15037681,0.144090296,0.001788976
watermelon,3,0.129814815,0.174312913,0.170791464,0.16045922,0.170742435,0.171341469,0.160889954,0.186321782,0.158032342,0.149109809,0.001582288
watermelon,4,0.11287037,0.151782157,0.155755048,0.150501061,0.149142344,0.156145525,0.150473689,0.134837901,0.154650768,0.146502433,0.000880189
watermelon,5,0.101527778,0.173105723,0.164211109,0.151193016,0.174726608,0.163119251,0.150431497,0.18234779,0.157330454,0.147166393,0.000690985
watermelon,6,0.185231481,0.170944602,0.173643172,0.157157146,0.171308815,0.17356415,0.157273185,0.189238764,0.16358112,0.151088814,0.000430309
watermelon,7,0.212083333,0.174794174,0.164251176,0.151001869,0.176860985,0.164146604,0.150793096,0.191130042,0.158799849,0.147033087,8.90E-05
watermelon,8,0.252685185,0.164608192,0.159951715,0.148932418,0.166870397,0.160957702,0.149018576,0.171926571,0.177868413,0.15949015,0.000832877
watermelon,9,0.38337963,0.170329085,0.171758459,0.156865693,0.172673912,0.173248592,0.157384946,0.182877079,0.192389114,0.169553489,0.000710223
watermelon,10,0.400972222,0.164125364,0.169900519,0.175283784,0.166315488,0.172838504,0.179234392,0.175997842,0.193934966,0.192935149,0.014740626
watermelon,11,0.076296296,0.164919996,0.170693453,0.160348078,0.166595482,0.169272641,0.159225479,0.169120915,0.164333365,0.152566257,0.002481121
watermelon,12,0.075648148,0.163765858,0.155113836,0.149583099,0.165839669,0.154664833,0.149004394,0.168102856,0.163510403,0.151851807,0.002432686
watermelon,13,0.089537037,0.163632143,0.163334371,0.154802267,0.165846022,0.161999823,0.153840174,0.168096335,0.168604898,0.155372328,0.000455707
watermelon,14,0.088842593,0.163582822,0.154463804,0.144422355,0.16583934,0.155276537,0.144545313,0.166513719,0.166055487,0.151833908,0.000716218
watermelon,15,0.201944444,0.163591675,0.156582401,0.145836887,0.165840765,0.156257768,0.145181645,0.166534435,0.168468704,0.153562139,0.000610933
watermelon,16,0.283148148,0.163589784,0.140882712,0.15370211,0.16583934,0.139173035,0.155356265,0.166429799,0.157496064,0.168757547,0.002119552
watermelon,17,0.088101852,0.163592049,0.14888344,0.145460412,0.165838897,0.148804416,0.144953169,0.167250939,0.170143445,0.156643923,0.002859742
watermelon,18,0.101342593,0.163589784,0.140727466,0.140323628,0.16583934,0.139014281,0.138554854,0.166464796,0.149127494,0.142623618,0.002877266
watermelon,19,0.118009259,0.163589784,0.140730345,0.140326208,0.16583934,0.139016792,0.138557059,0.166438882,0.150606733,0.143670498,0.000471375
watermelon,20,0.144398148,0.163589784,0.134458055,0.136250199,0.16583934,0.134333641,0.135401745,0.166326912,0.147629473,0.141499637,0.000698288
watermelon,21,0.150416667,0.242832677,0.167329494,0.270063202,0.229388143,0.163490693,0.261454775,0.214752096,0.153351081,0.234687071,0.001597715
watermelon,22,0.116990741,0.184732878,0.156485531,0.150148609,0.17497004,0.152736389,0.147832332,0.146420082,0.150767309,0.143430358,0.001617224
watermelon,23,0.143240741,0.203385186,0.14387513,0.146400901,0.202557021,0.143442024,0.147205724,0.198058804,0.158771664,0.15825813,0.00251934
watermelon,24,0.101018519,0.236812914,0.148293249,0.143590076,0.229689185,0.148109269,0.143200692,0.21947109,0.167511522,0.160949604,0.001679965
watermelon,25,0.089166667,0.245975728,0.156982754,0.149359536,0.238058928,0.160240677,0.15128086,0.2229168,0.173394801,0.164322077,0.002630715
watermelon,26,0.160601852,0.194292119,0.159605002,0.149068312,0.188574137,0.161138594,0.150756907,0.161492997,0.218202776,0.192123236,0.002605422
watermelon,27,0.146064815,0.164677836,0.156095508,0.150439414,0.163498272,0.157463887,0.152946745,0.142190459,0.210509307,0.22369179,4.40E-06
watermelon,28,0.326527778,0.20813881,0.212185769,0.19495439,0.207129619,0.215422428,0.199170564,0.214927686,0.209546948,0.189042779,0.001309412
watermelon,29,0.51625,0.234921369,0.239768234,0.220684642,0.236494384,0.247396737,0.229078824,0.253993214,0.233676468,0.217142911,0.000542857
watermelon,30,0.380416667,0.201364851,0.222843302,0.209264163,0.202125621,0.229747682,0.217041012,0.186619787,0.223492814,0.20985297,0.010335858
watermelon,31,0.635277778,0.266884032,0.295900966,0.261036783,0.274982259,0.307110725,0.270459473,0.281237298,0.302111151,0.263482489,0.020963063
watermelon,32,0.523935185,0.235308642,0.271346913,0.245351013,0.241519899,0.277712154,0.250708145,0.237894076,0.31111855,0.269832933,0.021116443
watermelon,33,0.72375,0.265990289,0.273444482,0.338929679,0.261569152,0.268865216,0.332071718,0.232966419,0.232292028,0.288735762,0.049741198
watermelon,34,0.531435185,0.298796512,0.315543564,0.367702368,0.284880654,0.309381503,0.36011493,0.270213459,0.262230353,0.308855907,0.071713373
watermelon,35,0.319675926,0.26794127,0.279524174,0.343768225,0.255159554,0.273704047,0.33613859,0.256019195,0.291774144,0.326855704,0.039112233
watermelon,36,0.275833333,0.207429232,0.229497179,0.316459364,0.201265789,0.227801537,0.307845047,0.23222155,0.247061807,0.298670449,0.033781863
watermelon,37,0.18287037,0.266292042,0.25325546,0.22430375,0.26070507,0.256121022,0.228532422,0.239156715,0.188447144,0.178078833,0.009929173
watermelon,38,0.149027778,0.310635597,0.304653314,0.258000896,0.303847514,0.306911686,0.262649821,0.253016199,0.217098374,0.197205295,0.00628182
watermelon,39,0.150833333,0.256224095,0.278635208,0.241483148,0.248998801,0.278224871,0.240888003,0.185619371,0.260579771,0.221602425,0.003035761
watermelon,40,0.126527778,0.236501659,0.269555795,0.230828498,0.240659058,0.278710552,0.240847022,0.215906001,0.239218663,0.208393586,0.011135704
watermelon,41,0.20712963,0.298118763,0.315150947,0.260246432,0.306112917,0.326588747,0.272178451,0.295904659,0.265591751,0.225377938,0.007661589
watermelon,42,0.269305556,0.261780993,0.29684408,0.27051928,0.267732922,0.306887628,0.284248373,0.281590632,0.25661089,0.245554015,0.011921143
watermelon,43,0.528009259,0.31400834,0.322673174,0.341014729,0.324559331,0.329890137,0.352036985,0.345729015,0.323637499,0.356144195,0.058859676
watermelon,44,0.741111111,0.292404187,0.285261609,0.317201962,0.295880685,0.288625965,0.324767158,0.34436864,0.311843787,0.348402838,0.052820601
watermelon,45,0.51875,0.276922975,0.324127448,0.37191679,0.269315924,0.316754264,0.363995141,0.274597069,0.279788626,0.319850515,0.089393122
watermelon,46,0.361111111,0.257295796,0.287279272,0.348961023,0.251040231,0.280106978,0.340187841,0.270055414,0.264853069,0.309402448,0.061765439
watermelon,47,0.632175926,0.226742425,0.269256266,0.337330751,0.224637754,0.26430403,0.329371157,0.265249311,0.265379685,0.3104306,0.089300755
watermelon,48,0.539861111,0.210071565,0.255728931,0.329168522,0.207342661,0.251685435,0.321265519,0.252952752,0.255092542,0.303421962,0.072348896
watermelon,49,0.137824074,0.282464487,0.307357134,0.262760011,0.276915178,0.308000298,0.261866262,0.224503493,0.243579374,0.211577871,0.006943683
watermelon,50,0.116527778,0.259663945,0.280051955,0.243784978,0.256114377,0.279182394,0.242070868,0.228200669,0.243373746,0.210930141,0.004087382
watermelon,51,0.092407407,0.24973812,0.300415961,0.281456067,0.256393926,0.309978132,0.291335936,0.235514319,0.28363792,0.265562708,0.007931561
watermelon,52,0.14337963,0.229753979,0.288331964,0.273002836,0.233804337,0.29584995,0.281485638,0.222880258,0.28116282,0.263792037,0.003678416
watermelon,53,0.128935185,0.297593421,0.303299624,0.273553295,0.306303097,0.307757187,0.283870377,0.336969203,0.321092385,0.288467316,0.008061361
watermelon,54,0.680972222,0.272670445,0.264114759,0.303714661,0.276094981,0.265423839,0.309203478,0.311561538,0.280483998,0.328686201,0.064479763
watermelon,55,0.268935185,0.204296948,0.23225099,0.312354007,0.199602919,0.224025793,0.301786163,0.231396616,0.256827074,0.304752013,0.04843809
watermelon,56,0.511296296,0.178012942,0.177017786,0.276962705,0.177012944,0.170142679,0.266056951,0.228965294,0.2253676,0.283454051,0.073098301
watermelon,57,0.112268519,0.195868146,0.242471907,0.21822986,0.191250694,0.241307557,0.2154946,0.195385252,0.222219357,0.197110716,0.004085012
watermelon,58,0.115138889,0.172843913,0.213276399,0.222534009,0.174509115,0.214614805,0.225608273,0.171041691,0.246920185,0.242886931,0.004114242
honeydew,1,0.121666667,0.174490089,0.179021433,0.163801745,0.173238332,0.182607829,0.164719839,0.204368026,0.181753496,0.1785679,0.003606354
honeydew,2,0.106203704,0.175374615,0.150237964,0.146332949,0.170210241,0.151067092,0.14489395,0.197249786,0.167346238,0.16933067,0.005004744
honeydew,3,0.128981481,0.175689529,0.167085808,0.156881025,0.173133804,0.168563526,0.155821012,0.214259714,0.186141213,0.182217514,0.004020386
honeydew,4,0.127037037,0.152346253,0.168594699,0.157386224,0.146027748,0.169907562,0.15654211,0.215788527,0.19102866,0.1850658,0.002171265
honeydew,5,0.084768519,0.174496401,0.153570275,0.14613751,0.172939655,0.1539592,0.14562341,0.183830593,0.160274426,0.150202246,0.00086196
honeydew,6,0.098842593,0.174407708,0.182546794,0.16367065,0.173161371,0.182399453,0.16358033,0.198133185,0.184421475,0.165741366,0.000662831
honeydew,7,0.136435185,0.172270164,0.183176407,0.163432951,0.170707041,0.182996742,0.16358395,0.200558925,0.18904489,0.168410284,0.00014135
honeydew,8,0.093425926,0.170058691,0.153363124,0.145689589,0.171804668,0.149850979,0.142335677,0.170653129,0.148090666,0.141684328,0.000999703
honeydew,9,0.098611111,0.170797654,0.174476215,0.158709788,0.171947394,0.170530529,0.155484165,0.171170955,0.156956131,0.147043325,0.000844137
honeydew,10,0.112083333,0.169538986,0.14783227,0.146526597,0.171676072,0.145214158,0.144157181,0.170630841,0.153350474,0.149905237,0.001127127
honeydew,11,0.094953704,0.170694155,0.179677649,0.164507906,0.171811594,0.177119785,0.161014404,0.173239084,0.172394174,0.17209864,0.006449226
honeydew,12,0.093287037,0.170338519,0.153844876,0.148411153,0.171808216,0.149634121,0.143337089,0.171469982,0.149616721,0.157474028,0.007162811
honeydew,13,0.120277778,0.17070646,0.175055154,0.161475671,0.171797861,0.170326597,0.156496724,0.172010093,0.158320736,0.162730133,0.001493953
honeydew,14,0.100185185,0.170208593,0.144388464,0.139920724,0.171808587,0.14227558,0.137529126,0.170142942,0.146114076,0.140670598,0.000967893
honeydew,15,0.114722222,0.170383155,0.155855487,0.146804422,0.171777304,0.153075672,0.144164854,0.170142522,0.175092057,0.157637507,0.000873658
honeydew,16,0.103333333,0.169520464,0.140820632,0.14212007,0.17180061,0.139616217,0.140521289,0.170306667,0.144088024,0.144023623,0.000738669
honeydew,17,0.109537037,0.169965104,0.147718067,0.144575382,0.171817519,0.144267612,0.139935601,0.170384221,0.153737411,0.160051604,0.007419217
honeydew,18,0.115694444,0.169676167,0.140454675,0.14007449,0.171817519,0.139209994,0.136776712,0.170138144,0.143551348,0.153506294,0.007828555
honeydew,19,0.107222222,0.169812031,0.14082244,0.140321693,0.171817519,0.139597257,0.137036284,0.170138144,0.143652077,0.153585327,0.001271007
honeydew,20,0.116574074,0.169313823,0.139652664,0.139543812,0.171817519,0.139197852,0.136765514,0.170138144,0.143702781,0.153623529,0.000941874
honeydew,21,0.19625,0.189749266,0.162191546,0.260698731,0.187338064,0.165197442,0.276281282,0.231833657,0.154269013,0.219493725,0.000492305
honeydew,22,0.158518519,0.224755421,0.16364458,0.153981629,0.227928114,0.166978314,0.154084934,0.280056446,0.158992119,0.163348824,0.001258433
honeydew,23,0.061944444,0.179800845,0.146342429,0.146059701,0.175076698,0.145066875,0.144179015,0.183887627,0.149742177,0.147997848,0.002128039
honeydew,24,0.101435185,0.191093139,0.147920929,0.146532045,0.184282754,0.147102374,0.146703714,0.211543375,0.154024073,0.165658785,0.006867452
honeydew,25,0.122777778,0.216685538,0.146962595,0.145843614,0.21259059,0.146490332,0.146343242,0.2491453,0.163885825,0.172767995,0.011192759
honeydew,26,0.115231481,0.252650148,0.166461784,0.15155694,0.259325258,0.157503464,0.149527228,0.294277925,0.253645382,0.230069236,0.011163836
honeydew,27,0.143240741,0.216863208,0.164683282,0.169590036,0.220225961,0.155607651,0.158365111,0.261120182,0.249640771,0.279375888,4.45E-05
honeydew,28,0.083935185,0.189046559,0.154787629,0.165015046,0.18215829,0.154397394,0.166233591,0.198352286,0.152191508,0.151151295,0.000732847
honeydew,29,0.155787037,0.195281639,0.168713667,0.159763837,0.191451107,0.170933327,0.160544452,0.223131588,0.156505137,0.151886997,0.000481727
honeydew,30,0.159583333,0.181010064,0.166466252,0.157618859,0.18297747,0.169264712,0.159029285,0.228954451,0.159680128,0.153754029,0.00057462
honeydew,31,0.145,0.174388546,0.183104862,0.168882927,0.17577637,0.182318967,0.168188514,0.174434942,0.17067214,0.160862886,0.001363516
honeydew,32,0.108101852,0.170952024,0.15449424,0.150722447,0.173187655,0.15298144,0.149102419,0.173155126,0.169879912,0.159434613,0.001337883
honeydew,33,0.313425926,0.191567631,0.190279333,0.281525351,0.185606084,0.191000495,0.29553803,0.194778801,0.169906535,0.230378301,0.014150512
honeydew,34,0.48337963,0.314895801,0.343587792,0.387629317,0.325690929,0.364180536,0.415873117,0.259515401,0.256861648,0.286084431,0.045254689
honeydew,35,0.561712963,0.392791292,0.375317559,0.402676035,0.411545121,0.39500183,0.433325115,0.36988741,0.38181578,0.367055977,0.041277146
honeydew,36,0.362638889,0.213637414,0.212366512,0.299556574,0.214394536,0.213489528,0.313828895,0.223079602,0.207262605,0.257158368,0.022998947
honeydew,37,0.238009259,0.219226787,0.23447848,0.214632038,0.213568678,0.236451065,0.217941667,0.215826289,0.189786256,0.174976275,0.032694842
honeydew,38,0.291990741,0.364490121,0.446898346,0.346331346,0.368950721,0.45711111,0.359049557,0.286717124,0.311741583,0.251130614,0.023262914
honeydew,39,0.357453704,0.393803754,0.476621183,0.451838758,0.402095329,0.487301937,0.470435669,0.39498723,0.438413374,0.433495219,0.029975247
honeydew,40,0.17087963,0.205885923,0.1945911,0.192169455,0.20048123,0.195047707,0.193832294,0.189934368,0.176081229,0.166503418,0.036463132
honeydew,41,0.253425926,0.256278075,0.247553568,0.229384926,0.262492958,0.244163747,0.228528974,0.234302508,0.258403001,0.21927769,0.028713794
honeydew,42,0.293148148,0.33185803,0.236394548,0.23925642,0.343661185,0.235441109,0.236708873,0.30519192,0.26143693,0.247216427,0.000901458
honeydew,43,0.181342593,0.188474229,0.194082987,0.175628767,0.188351681,0.187963153,0.170719614,0.177084882,0.164685593,0.154476457,0.003319576
honeydew,44,0.12962963,0.172357427,0.153425909,0.148343954,0.173553572,0.14897571,0.144267221,0.173477915,0.156327557,0.148804601,0.003061073
honeydew,45,0.428888889,0.342610344,0.43084746,0.433709998,0.352368709,0.442416109,0.457409921,0.255990941,0.323611591,0.327406277,0.062215786
honeydew,46,0.612962963,0.420411413,0.444087225,0.440637462,0.432468353,0.46055693,0.467790544,0.344534836,0.350487595,0.344662371,0.065501053
honeydew,47,0.470972222,0.210264392,0.296475686,0.356687124,0.213681123,0.306185892,0.377051545,0.18868102,0.254158871,0.282206261,0.053858979
honeydew,48,0.523009259,0.244421453,0.299632272,0.358910294,0.249816137,0.310746194,0.380265264,0.229503673,0.264572294,0.289358181,0.055832778
honeydew,49,0.297962963,0.401593587,0.478772213,0.460684678,0.397116923,0.483412667,0.472511337,0.34249178,0.364078321,0.382787902,0.022992675
honeydew,50,0.431666667,0.464605746,0.48978314,0.466180941,0.469315763,0.500449068,0.4823305,0.439617864,0.391846898,0.400510172,0.049455031
honeydew,51,0.297083333,0.28065691,0.344844064,0.315271697,0.272727182,0.341883263,0.312299839,0.290597041,0.283173241,0.256646043,0.038681858
honeydew,52,0.379398148,0.345759318,0.339268407,0.312338338,0.342222721,0.340364253,0.312303194,0.324555563,0.291299006,0.262486508,0.027328102
honeydew,53,0.220462963,0.194548017,0.210229447,0.223204962,0.189847236,0.202848343,0.215450965,0.192844075,0.246198714,0.236806731,0.039327356
honeydew,54,0.113888889,0.172987211,0.153458862,0.149572335,0.173129988,0.146965089,0.143680042,0.172832458,0.1568928,0.150123845,0.003239879
honeydew,55,0.375277778,0.309277013,0.347966205,0.37846784,0.307235649,0.342030789,0.390517645,0.286211786,0.308244413,0.316007092,0.04985156
honeydew,56,0.446574074,0.207135106,0.241165546,0.312948615,0.213969378,0.24176762,0.326932419,0.183318875,0.17460642,0.233791111,0.053902447
honeydew,57,0.324814815,0.348645328,0.390655385,0.405969295,0.343501692,0.383811715,0.409232108,0.335827154,0.325669522,0.358834183,0.044925963
honeydew,58,0.31587963,0.241631573,0.305916423,0.287237137,0.224460188,0.294516035,0.278698898,0.294940861,0.281168091,0.255435887,0.058588533
cantaloupe,1,0.092037037,0.172419618,0.171525246,0.156950281,0.172897538,0.170345518,0.156573289,0.194227522,0.179711252,0.171279574,0.000484305
cantaloupe,2,0.094490741,0.171300842,0.159398266,0.150070787,0.17136389,0.161232152,0.151186877,0.194955397,0.15660827,0.157956192,0.002203561
cantaloupe,3,0.101944444,0.173922318,0.187965041,0.167442691,0.173376866,0.190218507,0.16941564,0.19822105,0.169562675,0.1655752,0.002759552
cantaloupe,4,0.070555556,0.161336897,0.188199584,0.166928888,0.146850174,0.190522063,0.169145904,0.140041612,0.170564155,0.165524772,0.000293325
cantaloupe,5,0.094537037,0.169778877,0.152876418,0.14494891,0.171244073,0.153855734,0.145329253,0.178703888,0.160208191,0.14923832,0.000752427
cantaloupe,6,0.133472222,0.172084974,0.169707883,0.155145433,0.172896979,0.168569391,0.154607332,0.185067718,0.174459142,0.158182828,0.000703341
cantaloupe,7,0.151666667,0.17129085,0.168349719,0.154026755,0.171615128,0.167217725,0.153535613,0.189929616,0.176044162,0.15846448,0.000180331
cantaloupe,8,0.102592593,0.170315245,0.152005105,0.144302215,0.172873665,0.151802371,0.143903134,0.171035765,0.152629825,0.144089396,0.000832363
cantaloupe,9,0.129074074,0.17030266,0.171330427,0.156051994,0.172880613,0.170917902,0.155951442,0.171339922,0.172868074,0.157044065,0.00072906
cantaloupe,10,0.094305556,0.170150069,0.150700238,0.156503543,0.172731259,0.150928015,0.152290283,0.170949567,0.15506786,0.14889803,0.001274524
cantaloupe,11,0.086666667,0.17082153,0.167770134,0.155184332,0.173082761,0.168209648,0.155514374,0.171020587,0.169200922,0.165049389,0.001604238
cantaloupe,12,0.078009259,0.170389286,0.152735816,0.145999309,0.172772769,0.152408462,0.145541362,0.171126235,0.152531752,0.154795212,0.002252062
cantaloupe,13,0.096851852,0.170287988,0.172015731,0.157712014,0.172693656,0.171484983,0.157557558,0.171118751,0.172635427,0.167658434,0.001201152
cantaloupe,14,0.081203704,0.170115919,0.148637318,0.142323965,0.172735545,0.149040484,0.142209011,0.17109635,0.148169259,0.141151388,0.000925078
cantaloupe,15,0.097175926,0.170157028,0.160961233,0.14967675,0.17272787,0.162744979,0.150728901,0.171114246,0.18014133,0.160834724,0.000888481
cantaloupe,16,0.107685185,0.170123041,0.141789216,0.150981121,0.172718185,0.141906437,0.146543845,0.171012446,0.145303351,0.142605689,0.000397704
cantaloupe,17,0.081018519,0.170095032,0.150715055,0.144661397,0.172723858,0.150920805,0.144481419,0.171109764,0.154614434,0.15618208,0.001871575
