Participant,Concept,Color,Rating
25,Lemon,29,0.1775
25,Lemon,30,0.3525
25,Lemon,31,0.235
25,Lemon,32,0.1075
25,Lemon,33,0.3575
25,Lemon,34,0.12
25,Lemon,35,0.7275
25,Lemon,36,0.41
25,Lemon,37,0.025
25,Lemon,38,0.435
25,Lemon,39,0.3425
25,Lemon,40,0.11
25,Lemon,41,0.145
25,Lemon,42,0.3825
25,Lemon,43,0.2725
25,Lemon,44,0.3825
25,Lemon,45,0.6425
25,Lemon,46,0.8925
25,Lemon,47,0.3225
25,Lemon,48,0.6175
25,Lemon,49,0.6525
25,Lemon,50,0.675
25,Lemon,51,0.5725
25,Lemon,52,0.69
25,Lemon,53,0.53
25,Lemon,54,0.4525
25,Lemon,55,0.61
25,Lemon,56,0.695
25,Lemon,57,0.825
25,Lemon,58,0.6675
26,Mango,1,0.0925
26,Mango,2,0.0025
26,Mango,3,0.0775
26,Mango,4,0.0825
26,Mango,5,0.01
26,Mango,6,0.165
26,Mango,7,0.0625
26,Mango,8,0
26,Mango,9,0.1375
26,Mango,10,0.07
26,Mango,11,0.1625
26,Mango,12,0.0775
26,Mango,13,0.0725
26,Mango,14,0.01
26,Mango,15,0.06
26,Mango,16,0.125
26,Mango,17,0.0525
26,Mango,18,0.0425
26,Mango,19,0.03
26,Mango,20,0.0225
26,Mango,21,0.07
26,Mango,22,0.02
26,Mango,23,0
26,Mango,24,0.045
26,Mango,25,0.065
26,Mango,26,0.0475
26,Mango,27,0.0325
26,Mango,28,0
26,Mango,29,0
26,Mango,30,0.045
26,Mango,31,0.0225
26,Mango,32,0
26,Mango,33,0.03
26,Mango,34,0.115
26,Mango,35,0.125
26,Mango,36,0
26,Mango,37,0.055
26,Mango,38,0.1175
26,Mango,39,0.45
26,Mango,40,0.1925
26,Mango,41,0.595
26,Mango,42,0.6125
26,Mango,43,0.42
26,Mango,44,0.0025
26,Mango,45,0.08
26,Mango,46,0.085
26,Mango,47,0
26,Mango,48,0.065
26,Mango,49,0.2975
26,Mango,50,0.545
26,Mango,51,0.9725
26,Mango,52,0.76
26,Mango,53,0.775
26,Mango,54,0
26,Mango,55,0.1
26,Mango,56,0
26,Mango,57,0.5125
26,Mango,58,1
26,Watermelon,1,0.0675
26,Watermelon,2,0.0075
26,Watermelon,3,0.0275
26,Watermelon,4,0
26,Watermelon,5,0.0175
26,Watermelon,6,0.25
26,Watermelon,7,0.04
26,Watermelon,8,0.5175
26,Watermelon,9,0.3225
26,Watermelon,10,0.2175
26,Watermelon,11,0.0225
26,Watermelon,12,0
26,Watermelon,13,0.065
26,Watermelon,14,0.0675
26,Watermelon,15,0.4725
26,Watermelon,16,0.315
26,Watermelon,17,0
26,Watermelon,18,0
26,Watermelon,19,0.01
26,Watermelon,20,0.2925
26,Watermelon,21,0
26,Watermelon,22,0.035
26,Watermelon,23,0
26,Watermelon,24,0
26,Watermelon,25,0.025
26,Watermelon,26,0.0575
26,Watermelon,27,0
26,Watermelon,28,0.78
26,Watermelon,29,0.545
26,Watermelon,30,0.2825
26,Watermelon,31,0.405
26,Watermelon,32,0.5575
26,Watermelon,33,0.2975
26,Watermelon,34,0.5275
26,Watermelon,35,0
26,Watermelon,36,0.0725
26,Watermelon,37,0
26,Watermelon,38,0.06
26,Watermelon,39,0.035
26,Watermelon,40,0
26,Watermelon,41,0.025
26,Watermelon,42,0.225
26,Watermelon,43,0.27
26,Watermelon,44,0.945
26,Watermelon,45,0.0275
26,Watermelon,46,0
26,Watermelon,47,0.535
26,Watermelon,48,0.11
26,Watermelon,49,0.09
26,Watermelon,50,0
26,Watermelon,51,0.03
26,Watermelon,52,0.0475
26,Watermelon,53,0.0475
26,Watermelon,54,0.7075
26,Watermelon,55,0
26,Watermelon,56,0.38
26,Watermelon,57,0.01
26,Watermelon,58,0.0425
26,Honeydew,1,0.3325
26,Honeydew,2,0.0125
26,Honeydew,3,0.0825
26,Honeydew,4,0.195
26,Honeydew,5,0.035
26,Honeydew,6,0.0275
26,Honeydew,7,0.025
26,Honeydew,8,0.09
26,Honeydew,9,0.0575
26,Honeydew,10,0.5
26,Honeydew,11,0
26,Honeydew,12,0.05
26,Honeydew,13,0.1825
26,Honeydew,14,0.0975
26,Honeydew,15,0.05
26,Honeydew,16,0.0425
26,Honeydew,17,0.1075
26,Honeydew,18,0.0125
26,Honeydew,19,0.065
26,Honeydew,20,0
26,Honeydew,21,0.085
26,Honeydew,22,0.07
26,Honeydew,23,0.0575
26,Honeydew,24,0.075
26,Honeydew,25,0.0925
26,Honeydew,26,0.03
26,Honeydew,27,0.0325
26,Honeydew,28,0
26,Honeydew,29,0.0375
26,Honeydew,30,0.0925
26,Honeydew,31,0.0325
26,Honeydew,32,0.01
26,Honeydew,33,0.44
26,Honeydew,34,0.63
26,Honeydew,35,0.955
26,Honeydew,36,0.635
26,Honeydew,37,0.0775
26,Honeydew,38,0.0225
26,Honeydew,39,0.42
26,Honeydew,40,0.0825
26,Honeydew,41,0.165
26,Honeydew,42,0.11
26,Honeydew,43,0.0325
26,Honeydew,44,0.08
26,Honeydew,45,0.5225
26,Honeydew,46,1
26,Honeydew,47,0.51
26,Honeydew,48,0.5325
26,Honeydew,49,0.4375
26,Honeydew,50,0.1375
26,Honeydew,51,0.1725
26,Honeydew,52,0.1975
26,Honeydew,53,0.04
26,Honeydew,54,0.02
26,Honeydew,55,0.6775
26,Honeydew,56,0.54
26,Honeydew,57,0.28
26,Honeydew,58,0.305
26,Cantaloupe,1,0.0025
26,Cantaloupe,2,0.0625
26,Cantaloupe,3,0.005
26,Cantaloupe,4,0.1575
26,Cantaloupe,5,0.05
26,Cantaloupe,6,0.03
26,Cantaloupe,7,0.34
26,Cantaloupe,8,0.1675
26,Cantaloupe,9,0.2325
26,Cantaloupe,10,0.0925
26,Cantaloupe,11,0.04
26,Cantaloupe,12,0.0475
26,Cantaloupe,13,0.16
26,Cantaloupe,14,0.0625
26,Cantaloupe,15,0.1225
26,Cantaloupe,16,0.06
26,Cantaloupe,17,0.2875
26,Cantaloupe,18,0.0975
26,Cantaloupe,19,0.0875
26,Cantaloupe,20,0.08
26,Cantaloupe,21,0.265
26,Cantaloupe,22,0.2325
26,Cantaloupe,23,0
26,Cantaloupe,24,0.12
26,Cantaloupe,25,0.1625
26,Cantaloupe,26,0.045
26,Cantaloupe,27,0.05
26,Cantaloupe,28,0
26,Cantaloupe,29,0.285
26,Cantaloupe,30,0.0625
26,Cantaloupe,31,0.075
26,Cantaloupe,32,0
26,Cantaloupe,33,0.1725
26,Cantaloupe,34,0.4875
26,Cantaloupe,35,0.47
26,Cantaloupe,36,0.085
26,Cantaloupe,37,0.085
26,Cantaloupe,38,0.4625
26,Cantaloupe,39,0.56
26,Cantaloupe,40,0.37
26,Cantaloupe,41,0.835
26,Cantaloupe,42,0.5625
26,Cantaloupe,43,0.49
26,Cantaloupe,44,0.0125
26,Cantaloupe,45,0.4025
26,Cantaloupe,46,0.5075
26,Cantaloupe,47,0.1
26,Cantaloupe,48,0.2275
26,Cantaloupe,49,0.0275
26,Cantaloupe,50,0.32
26,Cantaloupe,51,0.9525
26,Cantaloupe,52,1
26,Cantaloupe,53,0.5125
26,Cantaloupe,54,0.37
26,Cantaloupe,55,0.195
26,Cantaloupe,56,0.05
26,Cantaloupe,57,0.06
26,Cantaloupe,58,0.965
26,Grapefruit,1,0.0225
26,Grapefruit,2,0.03
26,Grapefruit,3,0.0975
26,Grapefruit,4,0.0475
26,Grapefruit,5,0.2375
26,Grapefruit,6,0.27
26,Grapefruit,7,0.55
26,Grapefruit,8,0.2775
26,Grapefruit,9,0.375
26,Grapefruit,10,0.3775
26,Grapefruit,11,0.0325
26,Grapefruit,12,0.0375
26,Grapefruit,13,0.035
26,Grapefruit,14,0.0825
26,Grapefruit,15,0.3525
26,Grapefruit,16,0.3675
26,Grapefruit,17,0.0825
26,Grapefruit,18,0.0625
26,Grapefruit,19,0.435
26,Grapefruit,20,0.375
26,Grapefruit,21,0.0725
26,Grapefruit,22,0.045
26,Grapefruit,23,0.025
26,Grapefruit,24,0.0425
26,Grapefruit,25,0.03
26,Grapefruit,26,0.0225
26,Grapefruit,27,0.0525
26,Grapefruit,28,0.55
26,Grapefruit,29,0.6725
26,Grapefruit,30,0.6725
26,Grapefruit,31,0.335
26,Grapefruit,32,0.0425
26,Grapefruit,33,0.0025
26,Grapefruit,34,0.1625
26,Grapefruit,35,0.035
26,Grapefruit,36,0.055
26,Grapefruit,37,0.04
26,Grapefruit,38,0.0025
26,Grapefruit,39,0.0725
26,Grapefruit,40,0.0375
26,Grapefruit,41,0.56
26,Grapefruit,42,0.6725
26,Grapefruit,43,0.5175
26,Grapefruit,44,0.285
26,Grapefruit,45,0.0625
26,Grapefruit,46,0.06
26,Grapefruit,47,0.03
26,Grapefruit,48,0.07
26,Grapefruit,49,0.015
26,Grapefruit,50,0.0425
26,Grapefruit,51,0.025
26,Grapefruit,52,0.27
26,Grapefruit,53,0.095
26,Grapefruit,54,0.1825
26,Grapefruit,55,0.0125
26,Grapefruit,56,0.15
26,Grapefruit,57,0.0625
26,Grapefruit,58,0.1025
26,Strawberry,1,0.0875
26,Strawberry,2,0.0075
26,Strawberry,3,0.04
26,Strawberry,4,0
26,Strawberry,5,0.0425
26,Strawberry,6,0.535
26,Strawberry,7,0.275
26,Strawberry,8,0.0725
26,Strawberry,9,0.04
26,Strawberry,10,0.4225
26,Strawberry,11,0.03
26,Strawberry,12,0.025
26,Strawberry,13,0.11
26,Strawberry,14,0
26,Strawberry,15,0.18
26,Strawberry,16,0.2925
26,Strawberry,17,0.0725
26,Strawberry,18,0.025
26,Strawberry,19,0.08
26,Strawberry,20,0.3525
26,Strawberry,21,0.0275
26,Strawberry,22,0.0225
26,Strawberry,23,0
26,Strawberry,24,0.035
26,Strawberry,25,0.0475
26,Strawberry,26,0.0425
26,Strawberry,27,0.085
26,Strawberry,28,0.5325
26,Strawberry,29,0.5975
26,Strawberry,30,0.4425
26,Strawberry,31,0.3075
26,Strawberry,32,0.3
26,Strawberry,33,0
26,Strawberry,34,0.105
26,Strawberry,35,0.0175
26,Strawberry,36,0.1075
26,Strawberry,37,0.05
26,Strawberry,38,0.05
26,Strawberry,39,0.0975
26,Strawberry,40,0.06
26,Strawberry,41,0.09
26,Strawberry,42,0.1375
26,Strawberry,43,0.29
26,Strawberry,44,0.5325
26,Strawberry,45,0
26,Strawberry,46,0.055
26,Strawberry,47,0.0125
26,Strawberry,48,0
26,Strawberry,49,0.0775
26,Strawberry,50,0.0575
26,Strawberry,51,0
26,Strawberry,52,0
26,Strawberry,53,0.04
26,Strawberry,54,1
26,Strawberry,55,0.05
26,Strawberry,56,0
26,Strawberry,57,0.005
26,Strawberry,58,0.1
26,Raspberry,1,0.0125
26,Raspberry,2,0.035
26,Raspberry,3,0.0325
26,Raspberry,4,0.04
26,Raspberry,5,0.5
26,Raspberry,6,0.1925
26,Raspberry,7,0.23
26,Raspberry,8,0.4525
26,Raspberry,9,0.3025
26,Raspberry,10,0.215
26,Raspberry,11,0.06
26,Raspberry,12,0.065
26,Raspberry,13,0.4575
26,Raspberry,14,0.2275
26,Raspberry,15,0.37
26,Raspberry,16,0.2525
26,Raspberry,17,0.13
26,Raspberry,18,0.0625
26,Raspberry,19,0.1625
26,Raspberry,20,0.3
26,Raspberry,21,0.0475
26,Raspberry,22,0
26,Raspberry,23,0.0175
26,Raspberry,24,0
26,Raspberry,25,0.0425
26,Raspberry,26,0.04
26,Raspberry,27,0.025
26,Raspberry,28,0.8125
26,Raspberry,29,0.2675
26,Raspberry,30,0.285
26,Raspberry,31,0.3125
26,Raspberry,32,0.325
26,Raspberry,33,0.06
26,Raspberry,34,0.0525
26,Raspberry,35,0.02
26,Raspberry,36,0.025
26,Raspberry,37,0.0425
26,Raspberry,38,0.045
26,Raspberry,39,0.05
26,Raspberry,40,0.0025
26,Raspberry,41,0.06
26,Raspberry,42,0.2725
26,Raspberry,43,0.3375
26,Raspberry,44,0.3625
26,Raspberry,45,0.075
26,Raspberry,46,0.0225
26,Raspberry,47,0.06
26,Raspberry,48,0.015
26,Raspberry,49,0.06
26,Raspberry,50,0.0575
26,Raspberry,51,0.0475
26,Raspberry,52,0.0375
26,Raspberry,53,0.04
26,Raspberry,54,0.21
26,Raspberry,55,0.025
26,Raspberry,56,0.005
26,Raspberry,57,0.035
26,Raspberry,58,0.0425
26,Blueberry,1,0.295
26,Blueberry,2,0.74
26,Blueberry,3,0.435
26,Blueberry,4,0.365
26,Blueberry,5,0.065
26,Blueberry,6,0.5375
26,Blueberry,7,0.0325
26,Blueberry,8,0.0375
26,Blueberry,9,0
26,Blueberry,10,0
26,Blueberry,11,0.3825
26,Blueberry,12,0.71
26,Blueberry,13,0.5225
26,Blueberry,14,0.11
26,Blueberry,15,0
26,Blueberry,16,0.0025
26,Blueberry,17,0.34
26,Blueberry,18,0.525
26,Blueberry,19,0.36
26,Blueberry,20,0.0675
26,Blueberry,21,0.2475
26,Blueberry,22,0.4325
26,Blueberry,23,0.02
26,Blueberry,24,0
26,Blueberry,25,0.0475
26,Blueberry,26,0.1225
26,Blueberry,27,0
26,Blueberry,28,0.0125
26,Blueberry,29,0.0725
26,Blueberry,30,0.05
26,Blueberry,31,0.0425
26,Blueberry,32,0.0025
26,Blueberry,33,0.0825
26,Blueberry,34,0.09
26,Blueberry,35,0.095
26,Blueberry,36,0
26,Blueberry,37,0.135
26,Blueberry,38,0.01
26,Blueberry,39,0
26,Blueberry,40,0.0975
26,Blueberry,41,0.08
26,Blueberry,42,0.0425
26,Blueberry,43,0
26,Blueberry,44,0.0525
26,Blueberry,45,0
26,Blueberry,46,0.01
26,Blueberry,47,0
26,Blueberry,48,0.0725
26,Blueberry,49,0.0525
26,Blueberry,50,0
26,Blueberry,51,0.035
26,Blueberry,52,0
26,Blueberry,53,0.025
26,Blueberry,54,0.0975
26,Blueberry,55,0
26,Blueberry,56,0
26,Blueberry,57,0
26,Blueberry,58,0.01
26,Avocado,1,0.03
26,Avocado,2,0
26,Avocado,3,0.0225
26,Avocado,4,0.0275
26,Avocado,5,0
26,Avocado,6,0.0125
26,Avocado,7,0
26,Avocado,8,0.0075
26,Avocado,9,0.025
26,Avocado,10,0.06
26,Avocado,11,0
26,Avocado,12,0
26,Avocado,13,0.0075
26,Avocado,14,0
26,Avocado,15,0.01
26,Avocado,16,0.0375
26,Avocado,17,0.045
26,Avocado,18,0.0725
26,Avocado,19,0.1875
26,Avocado,20,0
26,Avocado,21,0.035
26,Avocado,22,0.035
26,Avocado,23,0.025
26,Avocado,24,0
26,Avocado,25,0.1
26,Avocado,26,0.06
26,Avocado,27,0.05
26,Avocado,28,0.0225
26,Avocado,29,0.0075
26,Avocado,30,0.01
26,Avocado,31,0.07
26,Avocado,32,0.03
26,Avocado,33,0.95
26,Avocado,34,0.74
26,Avocado,35,0.525
26,Avocado,36,0.4325
26,Avocado,37,0.5675
26,Avocado,38,0.3425
26,Avocado,39,0.04
26,Avocado,40,0.0975
26,Avocado,41,0
26,Avocado,42,0
26,Avocado,43,0.025
26,Avocado,44,0.0075
26,Avocado,45,0.52
26,Avocado,46,0.4325
26,Avocado,47,0.6375
26,Avocado,48,0.575
26,Avocado,49,0.515
26,Avocado,50,0.0525
26,Avocado,51,0.1275
26,Avocado,52,0.115
26,Avocado,53,0.04
26,Avocado,54,0
26,Avocado,55,0.3725
26,Avocado,56,0.37
26,Avocado,57,0.2125
26,Avocado,58,0.04
26,Orange,1,0.015
26,Orange,2,0
26,Orange,3,0
26,Orange,4,0
26,Orange,5,0.0325
26,Orange,6,0
26,Orange,7,0.1725
26,Orange,8,0.0275
26,Orange,9,0.035
26,Orange,10,0.11
26,Orange,11,0
26,Orange,12,0.0025
26,Orange,13,0.05
26,Orange,14,0
26,Orange,15,0.0175
26,Orange,16,0.0775
26,Orange,17,0.4525
26,Orange,18,0
26,Orange,19,0
26,Orange,20,0.02
26,Orange,21,0.005
26,Orange,22,0
26,Orange,23,0
26,Orange,24,0
26,Orange,25,0.035
26,Orange,26,0
26,Orange,27,0
26,Orange,28,0.0475
26,Orange,29,0.0175
26,Orange,30,0.035
26,Orange,31,0.0825
26,Orange,32,0
26,Orange,33,0.04
26,Orange,34,0
26,Orange,35,0.0975
26,Orange,36,0
26,Orange,37,0
26,Orange,38,0.025
26,Orange,39,0.0275
26,Orange,40,0.1975
26,Orange,41,0.5275
26,Orange,42,0.375
26,Orange,43,0.43
26,Orange,44,0.0675
26,Orange,45,0.0425
26,Orange,46,0.1375
26,Orange,47,0.06
26,Orange,48,0
26,Orange,49,0.055
26,Orange,50,0.0875
26,Orange,51,0.8225
26,Orange,52,0.4725
26,Orange,53,0.89
26,Orange,54,0.155
26,Orange,55,0
26,Orange,56,0
26,Orange,57,0.1325
26,Orange,58,0.6725
26,Lime,1,0.055
26,Lime,2,0.0125
26,Lime,3,0.0325
26,Lime,4,0.06
26,Lime,5,0.03
26,Lime,6,0.0275
26,Lime,7,0.0425
26,Lime,8,0.0225
26,Lime,9,0.0375
26,Lime,10,0.03
26,Lime,11,0.0375
26,Lime,12,0.0425
26,Lime,13,0.05
26,Lime,14,0.0575
26,Lime,15,0
26,Lime,16,0.0525
26,Lime,17,0.035
26,Lime,18,0
26,Lime,19,0.0125
26,Lime,20,0.015
26,Lime,21,0.1425
26,Lime,22,0.03
26,Lime,23,0.01
26,Lime,24,0.0725
26,Lime,25,0.025
26,Lime,26,0.0225
26,Lime,27,0.015
26,Lime,28,0.0425
26,Lime,29,0.0475
26,Lime,30,0.0575
26,Lime,31,0
26,Lime,32,0.045
26,Lime,33,0.6375
26,Lime,34,0.59
26,Lime,35,0.3125
26,Lime,36,0.0875
26,Lime,37,0.0875
26,Lime,38,0.055
26,Lime,39,0.3475
26,Lime,40,0.0325
26,Lime,41,0.0725
26,Lime,42,0.0725
26,Lime,43,0.055
26,Lime,44,0.045
26,Lime,45,0.7925
26,Lime,46,0.5125
26,Lime,47,0.73
26,Lime,48,0.88
26,Lime,49,0.0125
26,Lime,50,0.0325
26,Lime,51,0.045
26,Lime,52,0
26,Lime,53,0.0325
26,Lime,54,0.0225
26,Lime,55,0.54
26,Lime,56,0.7325
26,Lime,57,0.1675
26,Lime,58,0
26,Lemon,1,0.0175
26,Lemon,2,0
26,Lemon,3,0.1175
26,Lemon,4,0
26,Lemon,5,0.1275
26,Lemon,6,0.0025
26,Lemon,7,0.005
26,Lemon,8,0
26,Lemon,9,0.055
26,Lemon,10,0.22
26,Lemon,11,0.0475
26,Lemon,12,0.05
26,Lemon,13,0
26,Lemon,14,0.02
26,Lemon,15,0.02
26,Lemon,16,0.03
26,Lemon,17,0.0075
26,Lemon,18,0.0375
26,Lemon,19,0.0025
26,Lemon,20,0
26,Lemon,21,0.04
26,Lemon,22,0.0525
26,Lemon,23,0.005
26,Lemon,24,0.04
26,Lemon,25,0.0175
26,Lemon,26,0.03
26,Lemon,27,0.0375
26,Lemon,28,0
26,Lemon,29,0.005
26,Lemon,30,0.12
26,Lemon,31,0.0375
26,Lemon,32,0.0325
26,Lemon,33,0.145
26,Lemon,34,0.2075
26,Lemon,35,0.13
26,Lemon,36,0.1575
26,Lemon,37,0.1
26,Lemon,38,0.2925
26,Lemon,39,0.53
26,Lemon,40,0.07
26,Lemon,41,0.3525
26,Lemon,42,0.0625
26,Lemon,43,0.0175
26,Lemon,44,0.07
26,Lemon,45,0.2125
26,Lemon,46,0.3775
26,Lemon,47,0.235
26,Lemon,48,0.14
26,Lemon,49,0.585
26,Lemon,50,0.5425
26,Lemon,51,0.255
26,Lemon,52,0.3275
26,Lemon,53,0.135
26,Lemon,54,0.0075
26,Lemon,55,0.345
26,Lemon,56,0.2225
26,Lemon,57,0.93
26,Lemon,58,0.305
27,Mango,1,0.25
27,Mango,2,0.1775
27,Mango,3,0.265
27,Mango,4,0.275
27,Mango,5,0.225
27,Mango,6,0.24
27,Mango,7,0.295
27,Mango,8,0
27,Mango,9,0.2475
27,Mango,10,0.28
27,Mango,11,0.07
27,Mango,12,0.3725
27,Mango,13,0.135
27,Mango,14,0.1225
27,Mango,15,0.0825
27,Mango,16,0.2675
27,Mango,17,0.19
27,Mango,18,0.195
27,Mango,19,0.1975
27,Mango,20,0.28
27,Mango,21,0.3675
27,Mango,22,0
27,Mango,23,0.365
27,Mango,24,0.3225
27,Mango,25,0.14
27,Mango,26,0.415
27,Mango,27,0.38
27,Mango,28,0.155
27,Mango,29,0.0875
27,Mango,30,0.0875
27,Mango,31,0.3775
27,Mango,32,0.1875
27,Mango,33,0.3775
27,Mango,34,0.515
27,Mango,35,0.095
27,Mango,36,0.1675
27,Mango,37,0.21
27,Mango,38,0.13
27,Mango,39,0.555
27,Mango,40,0.08
27,Mango,41,0.5525
27,Mango,42,0.465
27,Mango,43,0.4625
27,Mango,44,0.3225
27,Mango,45,0.285
27,Mango,46,0.1925
27,Mango,47,0.5725
27,Mango,48,0.175
27,Mango,49,0.2275
27,Mango,50,0.67
27,Mango,51,1
27,Mango,52,0.8325
27,Mango,53,0.6325
27,Mango,54,0.5425
27,Mango,55,0.145
27,Mango,56,0.1925
27,Mango,57,0.7325
27,Mango,58,1
27,Watermelon,1,0.28
27,Watermelon,2,0
27,Watermelon,3,0.275
27,Watermelon,4,0.185
27,Watermelon,5,0.23
27,Watermelon,6,0.145
27,Watermelon,7,0.55
27,Watermelon,8,0.3425
27,Watermelon,9,0.275
27,Watermelon,10,0.5375
27,Watermelon,11,0.15
27,Watermelon,12,0.1425
27,Watermelon,13,0.2975
27,Watermelon,14,0.265
27,Watermelon,15,0.165
27,Watermelon,16,0.2325
27,Watermelon,17,0.2625
27,Watermelon,18,0.3325
27,Watermelon,19,0.5
27,Watermelon,20,0.1625
27,Watermelon,21,0.5625
27,Watermelon,22,0.1625
27,Watermelon,23,0.2625
27,Watermelon,24,0.53
27,Watermelon,25,0.2475
27,Watermelon,26,0.325
27,Watermelon,27,0.27
27,Watermelon,28,0.5775
27,Watermelon,29,0.6875
27,Watermelon,30,0.6075
27,Watermelon,31,0.95
27,Watermelon,32,0.775
27,Watermelon,33,1
27,Watermelon,34,0.7425
27,Watermelon,35,0.585
27,Watermelon,36,0.1275
27,Watermelon,37,0.495
27,Watermelon,38,0.515
27,Watermelon,39,0.24
27,Watermelon,40,0.3075
27,Watermelon,41,0.53
27,Watermelon,42,0.5425
27,Watermelon,43,0.9225
27,Watermelon,44,0.955
27,Watermelon,45,0.83
27,Watermelon,46,0.6575
27,Watermelon,47,0.8975
27,Watermelon,48,0.575
27,Watermelon,49,0.3275
27,Watermelon,50,0.3825
27,Watermelon,51,0.1675
27,Watermelon,52,0.32
27,Watermelon,53,0.315
27,Watermelon,54,0.795
27,Watermelon,55,0.555
27,Watermelon,56,0.6325
27,Watermelon,57,0.1075
27,Watermelon,58,0.2875
27,Honeydew,1,0.1775
27,Honeydew,2,0.2175
27,Honeydew,3,0.5425
27,Honeydew,4,0.1875
27,Honeydew,5,0.215
27,Honeydew,6,0.115
27,Honeydew,7,0.16
27,Honeydew,8,0.395
27,Honeydew,9,0.2475
27,Honeydew,10,0.205
27,Honeydew,11,0.0875
27,Honeydew,12,0.1175
27,Honeydew,13,0.1725
27,Honeydew,14,0.3025
27,Honeydew,15,0.3825
27,Honeydew,16,0.1925
27,Honeydew,17,0.3175
27,Honeydew,18,0.11
27,Honeydew,19,0.0475
27,Honeydew,20,0.01
27,Honeydew,21,0.6675
27,Honeydew,22,0.3225
27,Honeydew,23,0.39
27,Honeydew,24,0.7525
27,Honeydew,25,0.695
27,Honeydew,26,0.3575
27,Honeydew,27,0.31
27,Honeydew,28,0.2175
27,Honeydew,29,0.1425
27,Honeydew,30,0.1675
27,Honeydew,31,0.265
27,Honeydew,32,0
27,Honeydew,33,0.465
27,Honeydew,34,0.73
27,Honeydew,35,0.1825
27,Honeydew,36,0.6075
27,Honeydew,37,0.675
27,Honeydew,38,0.665
27,Honeydew,39,0.685
27,Honeydew,40,0.2975
27,Honeydew,41,0.3175
27,Honeydew,42,0.1625
27,Honeydew,43,0.275
27,Honeydew,44,0.235
27,Honeydew,45,1
27,Honeydew,46,0.5475
27,Honeydew,47,0.69
27,Honeydew,48,0.8625
27,Honeydew,49,0.54
27,Honeydew,50,0.1675
27,Honeydew,51,0.1775
27,Honeydew,52,0.41
27,Honeydew,53,0.1975
27,Honeydew,54,0.1
27,Honeydew,55,0.585
27,Honeydew,56,0.86
27,Honeydew,57,0.155
27,Honeydew,58,0.295
27,Cantaloupe,1,0.065
27,Cantaloupe,2,0.025
27,Cantaloupe,3,0.0825
27,Cantaloupe,4,0.04
27,Cantaloupe,5,0.0875
27,Cantaloupe,6,0.04
27,Cantaloupe,7,0.085
27,Cantaloupe,8,0.21
27,Cantaloupe,9,0.0975
27,Cantaloupe,10,0.0325
27,Cantaloupe,11,0.0625
27,Cantaloupe,12,0.11
27,Cantaloupe,13,0.105
27,Cantaloupe,14,0.08
27,Cantaloupe,15,0.2225
27,Cantaloupe,16,0.33
27,Cantaloupe,17,0.205
27,Cantaloupe,18,0.06
27,Cantaloupe,19,0.1225
27,Cantaloupe,20,0
27,Cantaloupe,21,0.1125
27,Cantaloupe,22,0.125
27,Cantaloupe,23,0
27,Cantaloupe,24,0.72
27,Cantaloupe,25,0.8525
27,Cantaloupe,26,0.59
27,Cantaloupe,27,0.55
27,Cantaloupe,28,0.1025
27,Cantaloupe,29,0.2325
27,Cantaloupe,30,0.09
27,Cantaloupe,31,0.045
27,Cantaloupe,32,0.18
27,Cantaloupe,33,0.5675
27,Cantaloupe,34,0.515
27,Cantaloupe,35,0.6025
27,Cantaloupe,36,0.5
27,Cantaloupe,37,0.12
27,Cantaloupe,38,0.9025
27,Cantaloupe,39,0.75
27,Cantaloupe,40,0.2125
27,Cantaloupe,41,1
27,Cantaloupe,42,0.71
27,Cantaloupe,43,0
27,Cantaloupe,44,0.2025
27,Cantaloupe,45,0.5475
27,Cantaloupe,46,0.555
27,Cantaloupe,47,0.61
27,Cantaloupe,48,0.54
27,Cantaloupe,49,0.645
27,Cantaloupe,50,0.12
27,Cantaloupe,51,0.85
27,Cantaloupe,52,0.925
27,Cantaloupe,53,1
27,Cantaloupe,54,0.5325
27,Cantaloupe,55,0.53
27,Cantaloupe,56,0.6025
27,Cantaloupe,57,0.11
27,Cantaloupe,58,0.74
27,Grapefruit,1,0.0975
27,Grapefruit,2,0.39
27,Grapefruit,3,0.12
27,Grapefruit,4,0.3475
27,Grapefruit,5,0.1
27,Grapefruit,6,0.485
27,Grapefruit,7,0.1675
27,Grapefruit,8,0.3
27,Grapefruit,9,0.3425
27,Grapefruit,10,0.3775
27,Grapefruit,11,0.0225
27,Grapefruit,12,0.115
27,Grapefruit,13,0.385
27,Grapefruit,14,0
27,Grapefruit,15,0.2775
27,Grapefruit,16,0.3075
27,Grapefruit,17,0.375
27,Grapefruit,18,0
27,Grapefruit,19,0.2875
27,Grapefruit,20,0.2125
27,Grapefruit,21,0.22
27,Grapefruit,22,0.35
27,Grapefruit,23,0.165
27,Grapefruit,24,0.13
27,Grapefruit,25,0.2
27,Grapefruit,26,0.055
27,Grapefruit,27,0.215
27,Grapefruit,28,0.0625
27,Grapefruit,29,0.5225
27,Grapefruit,30,0.56
27,Grapefruit,31,0.2975
27,Grapefruit,32,0.4225
27,Grapefruit,33,0
27,Grapefruit,34,0.3125
27,Grapefruit,35,0.2225
27,Grapefruit,36,0.385
27,Grapefruit,37,0.3725
27,Grapefruit,38,0.4125
27,Grapefruit,39,0.4475
27,Grapefruit,40,0.265
27,Grapefruit,41,0.6825
27,Grapefruit,42,0.565
27,Grapefruit,43,0.655
27,Grapefruit,44,0.3175
27,Grapefruit,45,0.2575
